ORDERNUMBER;ORDERDATE;REQUIREDDATE;SHIPPEDDATE
10232;2004-03-20 00:00:00.0;2004-03-30 00:00:00.0;2004-03-25 00:00:00.0
10232;2004-03-20 00:00:00.0;2004-03-30 00:00:00.0;2004-03-25 00:00:00.0
10232;2004-03-20 00:00:00.0;2004-03-30 00:00:00.0;2004-03-25 00:00:00.0
10232;2004-03-20 00:00:00.0;2004-03-30 00:00:00.0;2004-03-25 00:00:00.0
10232;2004-03-20 00:00:00.0;2004-03-30 00:00:00.0;2004-03-25 00:00:00.0
10232;2004-03-20 00:00:00.0;2004-03-30 00:00:00.0;2004-03-25 00:00:00.0
10232;2004-03-20 00:00:00.0;2004-03-30 00:00:00.0;2004-03-25 00:00:00.0
10232;2004-03-20 00:00:00.0;2004-03-30 00:00:00.0;2004-03-25 00:00:00.0
10232;2004-03-20 00:00:00.0;2004-03-30 00:00:00.0;2004-03-25 00:00:00.0
10232;2004-03-20 00:00:00.0;2004-03-30 00:00:00.0;2004-03-25 00:00:00.0
10232;2004-03-20 00:00:00.0;2004-03-30 00:00:00.0;2004-03-25 00:00:00.0
10232;2004-03-20 00:00:00.0;2004-03-30 00:00:00.0;2004-03-25 00:00:00.0
10232;2004-03-20 00:00:00.0;2004-03-30 00:00:00.0;2004-03-25 00:00:00.0
10232;2004-03-20 00:00:00.0;2004-03-30 00:00:00.0;2004-03-25 00:00:00.0
10232;2004-03-20 00:00:00.0;2004-03-30 00:00:00.0;2004-03-25 00:00:00.0
10232;2004-03-20 00:00:00.0;2004-03-30 00:00:00.0;2004-03-25 00:00:00.0
10232;2004-03-20 00:00:00.0;2004-03-30 00:00:00.0;2004-03-25 00:00:00.0
10232;2004-03-20 00:00:00.0;2004-03-30 00:00:00.0;2004-03-25 00:00:00.0
10232;2004-03-20 00:00:00.0;2004-03-30 00:00:00.0;2004-03-25 00:00:00.0
10232;2004-03-20 00:00:00.0;2004-03-30 00:00:00.0;2004-03-25 00:00:00.0
10232;2004-03-20 00:00:00.0;2004-03-30 00:00:00.0;2004-03-25 00:00:00.0
10232;2004-03-20 00:00:00.0;2004-03-30 00:00:00.0;2004-03-25 00:00:00.0
10232;2004-03-20 00:00:00.0;2004-03-30 00:00:00.0;2004-03-25 00:00:00.0
10232;2004-03-20 00:00:00.0;2004-03-30 00:00:00.0;2004-03-25 00:00:00.0
10232;2004-03-20 00:00:00.0;2004-03-30 00:00:00.0;2004-03-25 00:00:00.0
10232;2004-03-20 00:00:00.0;2004-03-30 00:00:00.0;2004-03-25 00:00:00.0
10232;2004-03-20 00:00:00.0;2004-03-30 00:00:00.0;2004-03-25 00:00:00.0
10232;2004-03-20 00:00:00.0;2004-03-30 00:00:00.0;2004-03-25 00:00:00.0
10232;2004-03-20 00:00:00.0;2004-03-30 00:00:00.0;2004-03-25 00:00:00.0
10232;2004-03-20 00:00:00.0;2004-03-30 00:00:00.0;2004-03-25 00:00:00.0
10232;2004-03-20 00:00:00.0;2004-03-30 00:00:00.0;2004-03-25 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10233;2004-03-29 00:00:00.0;2004-04-04 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10234;2004-03-30 00:00:00.0;2004-04-05 00:00:00.0;2004-04-02 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10235;2004-04-02 00:00:00.0;2004-04-12 00:00:00.0;2004-04-06 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10236;2004-04-03 00:00:00.0;2004-04-11 00:00:00.0;2004-04-08 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10237;2004-04-05 00:00:00.0;2004-04-12 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10238;2004-04-09 00:00:00.0;2004-04-16 00:00:00.0;2004-04-10 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10239;2004-04-12 00:00:00.0;2004-04-21 00:00:00.0;2004-04-17 00:00:00.0
10240;2004-04-13 00:00:00.0;2004-04-20 00:00:00.0;2004-04-20 00:00:00.0
10240;2004-04-13 00:00:00.0;2004-04-20 00:00:00.0;2004-04-20 00:00:00.0
10240;2004-04-13 00:00:00.0;2004-04-20 00:00:00.0;2004-04-20 00:00:00.0
10240;2004-04-13 00:00:00.0;2004-04-20 00:00:00.0;2004-04-20 00:00:00.0
10240;2004-04-13 00:00:00.0;2004-04-20 00:00:00.0;2004-04-20 00:00:00.0
10240;2004-04-13 00:00:00.0;2004-04-20 00:00:00.0;2004-04-20 00:00:00.0
10240;2004-04-13 00:00:00.0;2004-04-20 00:00:00.0;2004-04-20 00:00:00.0
